Pathway,Pathway Name,Metabolite,SMILES,inchikey,inchikey_wo_last
map01056,Biosynthesis of type II polyketide backbone,C12441,*SC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O,,
map01056,Biosynthesis of type II polyketide backbone,C12442,*SC(=O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18293,*SC(=O)CC(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(=O)CC(=O)CC(N)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18327,*SC(=O)CC(=O)CC(=O)CC1(O)CC(=O)CC(=O)C1C(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18328,*SC(=O)CC(=O)CC(=O)CC1(O)CC(O)CC(=O)C1C(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18329,*SC(=O)CC(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18330,*SC(=O)CC(=O)CC(=O)CC1(O)CC(=O)CC(=O)C1C(=O)CC(=O)CC(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18331,*SC(=O)CC(=O)CC(=O)CC1(O)CC(O)CC(=O)C1C(=O)CC(=O)CC(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18332,*SC(=O)CC(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(=O)CC(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18333,*SC(=O)CC(=O)CC(=O)CC1(O)CC(=O)CC(=O)C1C(=O)CC(=O)CC(=O)CC(=O)CC,,
map01056,Biosynthesis of type II polyketide backbone,C18334,*SC(=O)CC(=O)CC(=O)CC1(O)CC(O)CC(=O)C1C(=O)CC(=O)CC(=O)CC(=O)CC,,
map01056,Biosynthesis of type II polyketide backbone,C18335,*SC(=O)CC(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(=O)CC(=O)CC(=O)CC,,
map01056,Biosynthesis of type II polyketide backbone,C18336,*SC(=O)CC(=O)CC(=O)Cc1cc(O)cc(O)c1C(=O)CC(=O)CC(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C18337,*SC(=O)CC(=O)CC(=O)Cc1cc2cc(O)cc(O)c2c(O)c1C(=O)CC(C)=O,,
map01056,Biosynthesis of type II polyketide backbone,C21430,*SC(=O)CC(N)=O,,
map01061,Biosynthesis of phenylpropanoids,C00022,CC(=O)C(=O)O,LCTONWCANYUPML-UHFFFAOYSA-N,LCTONWCANYUPML-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00024,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,ZSLZBFCDCINBPY-ZSJPKINUSA-N,ZSLZBFCDCINBPY-ZSJPKINUSA-
map01061,Biosynthesis of phenylpropanoids,C00026,O=C(O)CCC(=O)C(=O)O,KPGXRSRHYNQIFN-UHFFFAOYSA-N,KPGXRSRHYNQIFN-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00036,O=C(O)CC(=O)C(=O)O,KHPXUQMNIQBQEV-UHFFFAOYSA-N,KHPXUQMNIQBQEV-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00042,O=C(O)CCC(=O)O,KDYFGRWQOYBRFD-UHFFFAOYSA-N,KDYFGRWQOYBRFD-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00074,C=C(OP(=O)(O)O)C(=O)O,DTBNBXWJWCWCIK-UHFFFAOYSA-N,DTBNBXWJWCWCIK-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00078,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,QIVBCDIJIAJPQS-VIFPVBQESA-N,QIVBCDIJIAJPQS-VIFPVBQESA-
map01061,Biosynthesis of phenylpropanoids,C00079,N[C@@H](Cc1ccccc1)C(=O)O,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT-QMMMGPOBSA-
map01061,Biosynthesis of phenylpropanoids,C00085,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,BGWGXPAPYGQALX-VRPWFDPXSA-N,BGWGXPAPYGQALX-VRPWFDPXSA-
map01061,Biosynthesis of phenylpropanoids,C00091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,VNOYUJKHFWYWIR-ITIYDSSPSA-N,VNOYUJKHFWYWIR-ITIYDSSPSA-
map01061,Biosynthesis of phenylpropanoids,C00108,Nc1ccccc1C(=O)O,RWZYAGGXGHYGMB-UHFFFAOYSA-N,RWZYAGGXGHYGMB-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00118,O=C[C@H](O)COP(=O)(O)O,LXJXRIRHZLFYRP-VKHMYHEASA-N,LXJXRIRHZLFYRP-VKHMYHEASA-
map01061,Biosynthesis of phenylpropanoids,C00122,O=C(O)/C=C/C(=O)O,VZCYOOQTPOCHFL-OWOJBTEDSA-N,VZCYOOQTPOCHFL-OWOJBTEDSA-
map01061,Biosynthesis of phenylpropanoids,C00149,O=C(O)C[C@H](O)C(=O)O,BJEPYKJPYRNKOW-REOHCLBHSA-N,BJEPYKJPYRNKOW-REOHCLBHSA-
map01061,Biosynthesis of phenylpropanoids,C00156,O=C(O)c1ccc(O)cc1,FJKROLUGYXJWQN-UHFFFAOYSA-N,FJKROLUGYXJWQN-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00158,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,KRKNYBCHXYNGOX-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00196,O=C(O)c1cccc(O)c1O,GLDQAMYCGOIJDV-UHFFFAOYSA-N,GLDQAMYCGOIJDV-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00197,O=C(O)[C@H](O)COP(=O)(O)O,OSJPPGNTCRNQQC-UWTATZPHSA-N,OSJPPGNTCRNQQC-UWTATZPHSA-
map01061,Biosynthesis of phenylpropanoids,C00223,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1,DMZOKBALNZWDKI-MATMFAIHSA-N,DMZOKBALNZWDKI-MATMFAIHSA-
map01061,Biosynthesis of phenylpropanoids,C00230,O=C(O)c1ccc(O)c(O)c1,YQUVCSBJEUQKSH-UHFFFAOYSA-N,YQUVCSBJEUQKSH-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00236,O=C(OP(=O)(O)O)[C@H](O)COP(=O)(O)O,LJQLQCAXBUHEAZ-UWTATZPHSA-N,LJQLQCAXBUHEAZ-UWTATZPHSA-
map01061,Biosynthesis of phenylpropanoids,C00251,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O,WTFXTQVDAKGDEY-HTQZYQBOSA-N,WTFXTQVDAKGDEY-HTQZYQBOSA-
map01061,Biosynthesis of phenylpropanoids,C00254,O=C(O)C(=O)C[C@]1(C(=O)O)C=C[C@@H](O)C=C1,FPWMCUPFBRFMLH-XGAOUMNUSA-N,FPWMCUPFBRFMLH-XGAOUMNUSA-
map01061,Biosynthesis of phenylpropanoids,C00267,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DVKNGEFBSA-N,WQZGKKKJIJFFOK-DVKNGEFBSA-
map01061,Biosynthesis of phenylpropanoids,C00279,O=C[C@H](O)[C@H](O)COP(=O)(O)O,NGHMDNPXVRFFGS-IUYQGCFVSA-N,NGHMDNPXVRFFGS-IUYQGCFVSA-
map01061,Biosynthesis of phenylpropanoids,C00311,O=C(O)CC(C(=O)O)C(O)C(=O)O,ODBLHEXUDAPZAU-UHFFFAOYSA-N,ODBLHEXUDAPZAU-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00323,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)c(O)c1,QHRGJMIMHCLHRG-ZSELIEHESA-N,QHRGJMIMHCLHRG-ZSELIEHESA-
map01061,Biosynthesis of phenylpropanoids,C00354,O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,RNBGYGVWRKECFJ-VRPWFDPXSA-N,RNBGYGVWRKECFJ-VRPWFDPXSA-
map01061,Biosynthesis of phenylpropanoids,C00406,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O,GBXZVJQQDAJGSO-NBXNMEGSSA-N,GBXZVJQQDAJGSO-NBXNMEGSSA-
map01061,Biosynthesis of phenylpropanoids,C00411,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(OC)c1O,RBFUWESMWRUGFY-GSNIOFLCSA-N,RBFUWESMWRUGFY-GSNIOFLCSA-
map01061,Biosynthesis of phenylpropanoids,C00415,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,OZRNSSUDZOLUSN-LBPRGKRZSA-N,OZRNSSUDZOLUSN-LBPRGKRZSA-
map01061,Biosynthesis of phenylpropanoids,C00417,O=C(O)/C=C(/CC(=O)O)C(=O)O,GTZCVFVGUGFEME-IWQZZHSRSA-N,GTZCVFVGUGFEME-IWQZZHSRSA-
map01061,Biosynthesis of phenylpropanoids,C00482,COc1cc(/C=C/C(=O)O)cc(OC)c1O,PCMORTLOPMLEFB-ONEGZZNKSA-N,PCMORTLOPMLEFB-ONEGZZNKSA-
map01061,Biosynthesis of phenylpropanoids,C00493,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,JXOHGGNKMLTUBP-HSUXUTPPSA-N,JXOHGGNKMLTUBP-HSUXUTPPSA-
map01061,Biosynthesis of phenylpropanoids,C00504,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,OVBPIULPVIDEAO-LBPRGKRZSA-N,OVBPIULPVIDEAO-LBPRGKRZSA-
map01061,Biosynthesis of phenylpropanoids,C00509,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-ZDUSSCGKSA-N,FTVWIRXFELQLPI-ZDUSSCGKSA-
map01061,Biosynthesis of phenylpropanoids,C00568,Nc1ccc(C(=O)O)cc1,ALYNCZNDIQEVRV-UHFFFAOYSA-N,ALYNCZNDIQEVRV-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00590,COc1cc(/C=C/CO)ccc1O,JMFRWRFFLBVWSI-NSCUHMNNSA-N,JMFRWRFFLBVWSI-NSCUHMNNSA-
map01061,Biosynthesis of phenylpropanoids,C00631,O=C(O)[C@@H](CO)OP(=O)(O)O,GXIURPTVHJPJLF-UWTATZPHSA-N,GXIURPTVHJPJLF-UWTATZPHSA-
map01061,Biosynthesis of phenylpropanoids,C00633,O=Cc1ccc(O)cc1,RGHHSNMVTDWUBI-UHFFFAOYSA-N,RGHHSNMVTDWUBI-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00668,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,NBSCHQHZLSJFNQ-DVKNGEFBSA-N,NBSCHQHZLSJFNQ-DVKNGEFBSA-
map01061,Biosynthesis of phenylpropanoids,C00755,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,MWOOGOJBHIARFG-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00758,O=c1ccc2c(O)c3ccoc3cc2o1,GIJHDGJRTUSBJR-UHFFFAOYSA-N,GIJHDGJRTUSBJR-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00805,O=C(O)c1ccccc1O,YGSDEFSMJLZEOE-UHFFFAOYSA-N,YGSDEFSMJLZEOE-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00811,O=C(O)/C=C/c1ccc(O)cc1,NGSWKAQJJWESNS-ZZXKWVIFSA-N,NGSWKAQJJWESNS-ZZXKWVIFSA-
map01061,Biosynthesis of phenylpropanoids,C00814,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,WUADCCWRTIWANL-UHFFFAOYSA-N,WUADCCWRTIWANL-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00841,O=c1ccc2cc3ccoc3c(O)c2o1,JWVYQQGERKEAHW-UHFFFAOYSA-N,JWVYQQGERKEAHW-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00858,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,HKQYGTCOTHHOMP-UHFFFAOYSA-N,HKQYGTCOTHHOMP-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C00885,C=C(O[C@H]1C=CC=C(C(=O)O)[C@@H]1O)C(=O)O,NTGWPRCCOQCMGE-YUMQZZPRSA-N,NTGWPRCCOQCMGE-YUMQZZPRSA-
map01061,Biosynthesis of phenylpropanoids,C00974,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,PADQINQHPQKXNL-LSDHHAIUSA-N,PADQINQHPQKXNL-LSDHHAIUSA-
map01061,Biosynthesis of phenylpropanoids,C01158,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,GDVRUDXLQBVIKP-HQHREHCSSA-N,GDVRUDXLQBVIKP-HQHREHCSSA-
map01061,Biosynthesis of phenylpropanoids,C01197,O=C(O)/C=C/c1ccc(O)c(O)c1,QAIPRVGONGVQAS-DUXPYHPUSA-N,QAIPRVGONGVQAS-DUXPYHPUSA-
map01061,Biosynthesis of phenylpropanoids,C01424,O=C(O)c1cc(O)c(O)c(O)c1,LNTHITQWFMADLM-UHFFFAOYSA-N,LNTHITQWFMADLM-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C01451,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NGFMICBWJRZIBI-UJPOAAIJSA-N,NGFMICBWJRZIBI-UJPOAAIJSA-
map01061,Biosynthesis of phenylpropanoids,C01477,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KZNIFHPLKGYRTM-UHFFFAOYSA-N,KZNIFHPLKGYRTM-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C01494,COc1cc(/C=C/C(=O)O)ccc1O,KSEBMYQBYZTDHS-HWKANZROSA-N,KSEBMYQBYZTDHS-HWKANZROSA-
map01061,Biosynthesis of phenylpropanoids,C01527,COc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,SGTCGCCQZOUMJJ-YMILTQATSA-N,SGTCGCCQZOUMJJ-YMILTQATSA-
map01061,Biosynthesis of phenylpropanoids,C01557,COc1c2ccoc2cc2oc(=O)ccc12,BGEBZHIAGXMEMV-UHFFFAOYSA-N,BGEBZHIAGXMEMV-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C01617,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,CXQWRCVTCMQVQX-LSDHHAIUSA-N,CXQWRCVTCMQVQX-LSDHHAIUSA-
map01061,Biosynthesis of phenylpropanoids,C01752,COc1cc2ccc(=O)oc2cc1O,RODXRVNMMDRFIK-UHFFFAOYSA-N,RODXRVNMMDRFIK-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C02162,COc1c2ccoc2c(OC)c2oc(=O)ccc12,DFMAXQKDIGCMTL-UHFFFAOYSA-N,DFMAXQKDIGCMTL-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C02325,COc1cc(/C=C/CO)cc(OC)c1O,LZFOPEXOUVTGJS-ONEGZZNKSA-N,LZFOPEXOUVTGJS-ONEGZZNKSA-
map01061,Biosynthesis of phenylpropanoids,C02637,O=C(O)C1=CC(=O)[C@@H](O)[C@H](O)C1,SLWWJZMPHJJOPH-PHDIDXHHSA-N,SLWWJZMPHJJOPH-PHDIDXHHSA-
map01061,Biosynthesis of phenylpropanoids,C02646,OC/C=C/c1ccc(O)cc1,PTNLHDGQWUGONS-OWOJBTEDSA-N,PTNLHDGQWUGONS-OWOJBTEDSA-
map01061,Biosynthesis of phenylpropanoids,C02666,COc1cc(/C=C/C=O)ccc1O,DKZBBWMURDFHNE-NSCUHMNNSA-N,DKZBBWMURDFHNE-NSCUHMNNSA-
map01061,Biosynthesis of phenylpropanoids,C03582,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,LUKBXSAWLPMMSZ-OWOJBTEDSA-
map01061,Biosynthesis of phenylpropanoids,C04576,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,QJYNZEYHSMRWBK-NIKIMHBISA-N,QJYNZEYHSMRWBK-NIKIMHBISA-
map01061,Biosynthesis of phenylpropanoids,C05366,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O,HGXBRUKMWQGOIE-AFHBHXEDSA-N,HGXBRUKMWQGOIE-AFHBHXEDSA-
map01061,Biosynthesis of phenylpropanoids,C05608,O=C/C=C/c1ccc(O)cc1,CJXMVKYNVIGQBS-OWOJBTEDSA-N,CJXMVKYNVIGQBS-OWOJBTEDSA-
map01061,Biosynthesis of phenylpropanoids,C05610,COc1cc(/C=C/C=O)cc(OC)c1O,CDICDSOGTRCHMG-ONEGZZNKSA-N,CDICDSOGTRCHMG-ONEGZZNKSA-
map01061,Biosynthesis of phenylpropanoids,C05619,COc1cc(/C=C/C(=O)O)cc(O)c1O,YFXWTVLDSKSYLW-NSCUHMNNSA-N,YFXWTVLDSKSYLW-NSCUHMNNSA-
map01061,Biosynthesis of phenylpropanoids,C05821,O=C(N[C@H]1COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC(=O)[C@@H](NC(=O)c2cccc(O)c2O)COC1=O)c1cccc(O)c1O,SERBHKJMVBATSJ-BZSNNMDCSA-N,SERBHKJMVBATSJ-BZSNNMDCSA-
map01061,Biosynthesis of phenylpropanoids,C05903,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,IYRMWMYZSQPJKC-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C05905,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,VEVZSMAEJFVWIL-UHFFFAOYSA-O,VEVZSMAEJFVWIL-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C05906,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O,SBZWTSHAFILOTE-SOUVJXGZSA-N,SBZWTSHAFILOTE-SOUVJXGZSA-
map01061,Biosynthesis of phenylpropanoids,C06202,O=Cc1ccccc1O,SMQUZDBALVYZAC-UHFFFAOYSA-N,SMQUZDBALVYZAC-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C06561,O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O,YQHMWTPYORBCMF-ZZXKWVIFSA-N,YQHMWTPYORBCMF-ZZXKWVIFSA-
map01061,Biosynthesis of phenylpropanoids,C06562,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,PFTAWBLQPZVEMU-DZGCQCFKSA-N,PFTAWBLQPZVEMU-DZGCQCFKSA-
map01061,Biosynthesis of phenylpropanoids,C06563,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,TZBJGXHYKVUXJN-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C07593,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,JUVIOZPCNVVQFO-HBGVWJBISA-N,JUVIOZPCNVVQFO-HBGVWJBISA-
map01061,Biosynthesis of phenylpropanoids,C08650,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,DXDRHHKMWQZJHT-FPYGCLRLSA-N,DXDRHHKMWQZJHT-FPYGCLRLSA-
map01061,Biosynthesis of phenylpropanoids,C09060,O=c1ccc2ccc3occc3c2o1,XDROKJSWHURZGO-UHFFFAOYSA-N,XDROKJSWHURZGO-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C09263,O=c1ccc2cc(O)c(O)cc2o1,ILEDWLMCKZNDJK-UHFFFAOYSA-N,ILEDWLMCKZNDJK-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C09276,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,FWYSBEAFFPBAQU-LBPRGKRZSA-N,FWYSBEAFFPBAQU-LBPRGKRZSA-
map01061,Biosynthesis of phenylpropanoids,C09305,O=c1ccc2cc3ccoc3cc2o1,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,ZCCUUQDIBDJBTK-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C09315,O=c1ccc2ccc(O)cc2o1,ORHBXUUXSCNDEV-UHFFFAOYSA-N,ORHBXUUXSCNDEV-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C09727,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,PFTAWBLQPZVEMU-UKRRQHHQSA-N,PFTAWBLQPZVEMU-UKRRQHHQSA-
map01061,Biosynthesis of phenylpropanoids,C09762,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,FURUXTVZLHCCNA-AWEZNQCLSA-N,FURUXTVZLHCCNA-AWEZNQCLSA-
map01061,Biosynthesis of phenylpropanoids,C09980,COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1,XLHIYUYCSMZCCC-VMPITWQZSA-N,XLHIYUYCSMZCCC-VMPITWQZSA-
map01061,Biosynthesis of phenylpropanoids,C10205,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,ZZIALNLLNHEQPJ-UHFFFAOYSA-N,ZZIALNLLNHEQPJ-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C10208,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,ZQSIJRDFPHDXIC-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C10503,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,NSRJSISNDPOJOP-BBRMVZONSA-N,NSRJSISNDPOJOP-BBRMVZONSA-
map01061,Biosynthesis of phenylpropanoids,C10516,COc1ccc2c(c1)OC[C@]1(O)c3cc4c(cc3O[C@H]21)OCO4,LZMRDTLRSDRUSU-SJORKVTESA-N,LZMRDTLRSDRUSU-SJORKVTESA-
map01061,Biosynthesis of phenylpropanoids,C10556,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,ZGLXUQQMLLIKAN-SVIJTADQSA-N,ZGLXUQQMLLIKAN-SVIJTADQSA-
map01061,Biosynthesis of phenylpropanoids,C10557,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,GMLDZDDTZKXJLU-JKSUJKDBSA-N,GMLDZDDTZKXJLU-JKSUJKDBSA-
map01061,Biosynthesis of phenylpropanoids,C10682,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O,MATGKVZWFZHCLI-LSDHHAIUSA-N,MATGKVZWFZHCLI-LSDHHAIUSA-
map01061,Biosynthesis of phenylpropanoids,C10874,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-XVVDYKMHSA-N,YJGVMLPVUAXIQN-XVVDYKMHSA-
map01061,Biosynthesis of phenylpropanoids,C10886,COc1cc2c(c(OC)c1OC)-c1cc3c(cc1[C@H](OC(C)=O)[C@H]1COC(=O)[C@@H]1C2)OCO3,XJTXBUKLGQCZHC-XFQAVAEZSA-N,XJTXBUKLGQCZHC-XFQAVAEZSA-
map01061,Biosynthesis of phenylpropanoids,C12125,COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1,LNIQZRIHAMVRJA-UHFFFAOYSA-N,LNIQZRIHAMVRJA-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C12203,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(O)c1O,ILSPFIPSQSFPCN-VYBUCKLUSA-N,ILSPFIPSQSFPCN-VYBUCKLUSA-
map01061,Biosynthesis of phenylpropanoids,C12204,COc1cc(/C=C/C=O)cc(O)c1O,IEHPLRVWOHZKCS-NSCUHMNNSA-N,IEHPLRVWOHZKCS-NSCUHMNNSA-
map01061,Biosynthesis of phenylpropanoids,C12305,COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,OSWPMRLSEDHDFF-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C18080,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,RAKJVIPCCGXHHS-UHFFFAOYSA-N,RAKJVIPCCGXHHS-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C18083,CC(C)=CCc1cc2ccc(=O)oc2cc1O,FIDUIAPDSKSUGO-UHFFFAOYSA-N,FIDUIAPDSKSUGO-UHFFFAOYSA-
map01061,Biosynthesis of phenylpropanoids,C18167,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,PUETUDUXMCLALY-HOTGVXAUSA-N,PUETUDUXMCLALY-HOTGVXAUSA-
map01061,Biosynthesis of phenylpropanoids,C19707,CC(C)(O)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1,YRAQEMCYCSSHJG-NSHDSACASA-N,YRAQEMCYCSSHJG-NSHDSACASA-
