Pathway,Pathway Name,Metabolite,SMILES
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C03758,NCCc1ccc(O)c(O)c1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C03765,O=CCc1ccc(O)cc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C04118,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05176,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05178,COc1ccc(C[C@@H]2c3cc(O)c(OC)cc3CCN2C)cc1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05189,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05202,COc1cc2c(cc1O)[C@H](Cc1ccc(O)c(O)c1)N(C)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05220,COC1=C[C@]23CCN(C)[C@H](Cc4ccc(OC)c(O)c42)C3=C[C@@H]1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C05587,COc1cc(CCN)ccc1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06160,Oc1ccc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06161,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)NCC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06165,COc1cc2c3c(OC)cc4c(c3c[n+](C)c2c2cc3c(cc12)OCO3)OCO4
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06171,COc1ccc2c3c1O[C@H]1C(=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06173,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06332,CC(=O)Nc1ccccc1C(=O)O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06522,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06526,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06527,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06528,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06533,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06535,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06536,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06538,COc1ccc2c(c1)[nH]c1c(C)nccc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06546,COc1cc(CCN)cc(OC)c1OC
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C06866,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07201,CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07304,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2cc(O)c(O)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07544,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)C4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07547,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07576,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C07592,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C08300,C[C@H](N)[C@@H](O)c1ccccc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C08301,C[C@H](N)C(=O)c1ccccc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C08312,CN(C)CCc1c[nH]c2cccc(O)c12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C08526,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C08532,O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09024,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09089,C[C@H]1NCCc2c1[nH]c1ccccc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09107,CCC1=CC2C[N@@]3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@@H]13
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09209,Cc1nccc2c1[nH]c1ccccc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09243,COc1ccc2c3c([nH]c2c1)[C@@H](C)NCC3
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09244,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccccc14)[C@@H]32
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09390,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(OC)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09421,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09541,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(O)c3-2)CCN1C
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09642,C[C@@H]1NCCc2cc(O)c(O)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C09654,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10632,COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10660,COc1c2ccccc2nc2occc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10722,COc1c(OC)c(OC)c2c(c1OC)c(=O)c1ccccc1n2C
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10733,O[C@@H]1CCN2Cc3ccccc3N=C12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10738,C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C10740,COc1ccc2c(OC)c3ccoc3nc2c1OC
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C11250,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C11379,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccccc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C11680,COC(=O)C1=CO[C@@H](C)C2=CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C11691,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@](CO)(C(=O)OC)[C@H]1CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C11816,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1CC=O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C12093,Cn1c2ccccc2c(=O)c2c(O)cc(O)cc21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C12162,O[C@H]1C=C[C@@]23CC[N@@](Cc4cc5c(cc42)OCO5)[C@@H]3C1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C12173,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C12231,COc1cc2c(c(O)c1OC)CNCC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16666,COc1cc(CN)ccc1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16700,O=Cc1ccc(O)c(O)c1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16701,Oc1ccc(CCNCc2ccc(O)c(O)c2)cc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16702,COc1ccc(CNCCc2ccc(O)cc2)cc1O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16703,COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCNC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16704,COc1cc2c(c(O)c1OC)C(C)NCC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16705,COc1cc2c(c(OC)c1OC)C(C)NCC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16706,O=CCCc1ccc(O)cc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16707,COc1cc2c(cc1O)[C@H](CCc1cc(O)c(OC)c(OC)c1)N(C)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16708,COC1=C[C@@]23CCN(C)[C@@H](CCc4cc(O)c(OC)c(OC)c42)C3=CC1=O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16709,COC1=C[C@@]23CCN(C)[C@@H](CCc4cc(OC)c(OC)c(OC)c42)C3=CC1=O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16710,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N(C)C=O)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16712,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16713,COc1cc2c3c(c1O)-c1c(cc(O)c(OC)c1OC)CCC3N(C)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16714,COc1cc2c3c(c1O)-c1c(cc(OC)c(OC)c1OC)CCC3N(C)CC2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16716,O=c1cc(O)c2ccccc2[nH]1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16719,C[C@H](N)[C@H](O)c1ccccc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16721,COc1c2c(nc3ccccc13)O[C@@H](C(C)(C)O)C2
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16723,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3Cc4c([nH]c5ccccc5c4=O)[C@@H]3C[C@H]21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16724,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16725,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3Cc4cc5ccccc5nc4[C@@H]3C[C@H]21
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16726,C=C[C@H]1CN2CCC1C[C@@H]2C(=O)c1ccnc2ccccc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16727,C=C[C@H]1CN2CCC1C[C@H]2c1[nH]c2ccccc2c1CCO
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16728,C=C[C@H]1CN2CCC1C[C@@H]2C(=O)c1ccnc2ccc(OC)cc12
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C16735,C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CC=O
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C17268,CC(=O)C(=O)c1ccccc1
map01063,Biosynthesis of alkaloids derived from shikimate pathway,C18202,CC(C)/C=C/CCCCC(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00022,CC(=O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00024,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00025,N[C@@H](CCC(=O)O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00026,O=C(O)CCC(=O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00036,O=C(O)CC(=O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00042,O=C(O)CCC(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00047,NCCCC[C@H](N)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00049,N[C@@H](CC(=O)O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00062,N=C(N)NCCC[C@H](N)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00077,NCCC[C@H](N)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00079,N[C@@H](Cc1ccccc1)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00085,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00118,O=C[C@H](O)COP(=O)(O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00122,O=C(O)/C=C/C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00134,NCCCCN
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00149,O=C(O)C[C@H](O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00158,O=C(O)CC(O)(CC(=O)O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00197,O=C(O)[C@H](O)COP(=O)(O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00253,O=C(O)c1cccnc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00267,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00311,O=C(O)CC(C(=O)O)C(O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00407,CC[C@H](C)[C@H](N)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00408,O=C(O)[C@@H]1CCCCN1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00417,O=C(O)/C=C(/CC(=O)O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00450,O=C(O)[C@@H]1CCCC=N1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00512,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00668,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00729,CN1C2CCC1CC(O)C2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00745,CN1CCC[C@H]1c1cccnc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C00783,CN1C2CCC1CC(=O)C2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C01416,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C01456,O=C(O)C(CO)c1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C01672,NCCCCCN
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C01851,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C02046,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C02611,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/c1ccc2c(c1)OCO2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C03722,O=C(O)c1cccnc1C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C03882,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C04076,N[C@@H](CCCC=O)C(=O)O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C05607,O=C(O)[C@H](O)Cc1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06176,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06177,OCC1=CCN2CC[C@@H](O)[C@@H]12
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06178,C[N+]1=CCCC1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06179,CC(=O)C[C@H]1CCCN1C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06180,c1cncc(C2CCCCN2)c1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06181,C1=NCCCC1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06182,CC(=O)CC1CCCCN1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06183,O=C(C[C@@H]1CCCCN1)C[C@@H]1CCCCN1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06184,CC(=O)CC1CCCCN1C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06185,CC(=O)O[C@H]1CCN2C[C@@H](N)CCC12
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06366,NCCCCNCCCCN
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C06521,CN1CCCC1CC(=O)CC1CCCN1C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C07475,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10126,C1=CC[C@@H](c2cccnc2)NC1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10157,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1CC(=O)c1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10171,CN1CCCC[C@H]1C[C@H](O)c1ccccc1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10173,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10763,O=c1cccc2n1CC1CNCC2C1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10772,O=C1CCC[C@@H]2C3CC(CN12)[C@@H]1CCCCN1C3
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10773,OC[C@@H]1CCCN2CCCC[C@H]12
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10783,C1CCN2CC3CC(CN4CCCC[C@@H]34)[C@H]2C1
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10860,CN1C2CCC1CC(OC(=O)[C@H](O)Cc1ccccc1)C2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C10865,CN1C2CCCC1CC(=O)C2
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C11359,CC(=O)C[C@@H]1CCCN1C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C12448,COC(=O)[C@@H]1C2CCC(C[C@@H]1O)N2C
map01064,"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid",C16697,O=C1CCN2CCCC[C@@H]12
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00020,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00022,CC(=O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00024,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00026,O=C(O)CCC(=O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00036,O=C(O)CC(=O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00042,O=C(O)CCC(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00085,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00091,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00118,O=C[C@H](O)COP(=O)(O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00119,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00122,O=C(O)/C=C/C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00123,CC(C)C[C@H](N)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00130,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00135,N[C@@H](Cc1c[nH]cn1)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00144,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00149,O=C(O)C[C@H](O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00158,O=C(O)CC(O)(CC(=O)O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00197,O=C(O)[C@H](O)COP(=O)(O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00267,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00311,O=C(O)CC(C(=O)O)C(O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00385,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00388,NCCc1c[nH]cn1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00417,O=C(O)/C=C(/CC(=O)O)C(=O)O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00655,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C00668,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C01762,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C04666,O=P(O)(O)OC[C@@H](O)[C@@H](O)c1c[nH]cn1
map01065,Biosynthesis of alkaloids derived from histidine and purine,C04677,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N
map01065,Biosynthesis of alkaloids derived from histidine and purine,C04734,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1NC=O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C07130,Cn1c(=O)c2[nH]cnc2n(C)c1=O
map01065,Biosynthesis of alkaloids derived from histidine and purine,C07474,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
