Pathway ID,Type,Pathway Name,Metabolite,Name,SMILES
PWY-5756,TRITERPENOID-SYN,saponin biosynthesis II,CPD-9460,oleanolate 3 &beta;-D-glucuronoside,CC5(C[C@H]6(C2(\[C@]([C@@]1(CC[C@H]3(C([C@H](CC[C@]([C@H]1C\C=2)3C)O[C@H]4([C@@H]([C@H]([C@@H]([C@H](C([O-])=O)O4)O)O)O))(C)C))C)(CC[C@@](CC5)6C([O-])=O)C)))C
PWY-5756,TRITERPENOID-SYN,saponin biosynthesis II,CPD-9459,oleanolate,CC4(C[C@H]5(C2(\[C@]([C@@]1(CC[C@H]3(C([C@H](CC[C@]([C@H]1C\C=2)3C)O)(C)C))C)(CC[C@@](CC4)5C([O-])=O)C)))C
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-7630,(-)-epicatechin,C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C[C@H]1O)=C(/C=C(/C=2)/O)\O)))=3)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,1-O-GALLOYL-BETA-D-GLUCOSE,1-O-galloyl-&beta;-D-glucose,C2(/C(/O)=C(C(/O)=C\C(\C(=O)O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=2)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-16530,(-)-epicatechin-3-<i>O</i>-gallate,C4(/C=C(C(/O)=C\C(\[C@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-15291,(-)-epigallocatechin-3-<i>O</i>-gallate,C4(/C(/O)=C(C(/O)=C\C(\[C@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-16531,(-)-gallocatechin-3-<i>O</i>-gallate,C4(/C(/O)=C(C(/O)=C\C(\[C@@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-10411,(-)-epigallocatechin,C3(/C(/O)=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C[C@@H](O)1)=C(/C=C(/C=2)/O)\O)))=3)/O)
PWY-7448,FLAVONOL-SYN,galloylated catechin biosynthesis,CPD-183,gallate,C([O-])(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O)
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,TRP,L-tryptophan,C1(\NC2(/C=C\C=C/C(/C(\C[C@H]([NH3+])C(=O)[O-])=1)=2))
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,TRYPTAMINE,tryptamine,C([NH3+])CC1(\C2(/C=C\C=C/C(/N\C=1)=2))
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,CPD-9941,harmol,CC1(\C2(\NC3(/C=C(\C=C/C(/C(\C=C/N=1)=2)=3)/O)))
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,CPD-9940,harmine,CC1(\C2(\NC3(/C=C(\C=C/C(/C(\C=C/N=1)=2)=3)/OC)))
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,CPD-9938,harmalol,CC1(\C2(\NC3(/C=C(\C=C/C(/C(\CC\N=1)=2)=3)/O)))
PWY-5877,INDOLE-ALKALOIDS,beta-carboline biosynthesis,CPD-9939,harmaline,CC1(\C2(\NC3(/C=C(\C=C/C(/C(\CC\N=1)=2)=3)/OC)))
PWY-5780,QUINONE-SYN,hypericin biosynthesis,CPD-9557,emodin anthrone,CC1(\C=C(C2(/C(=O)C3(/C(\CC(/C=1)=2)=C\C(\O)=C/C(/O)=3)))\O)
PWY-5780,QUINONE-SYN,hypericin biosynthesis,CPD-8215,emodin,CC3(\C=C1(C(\C(C2(/C(/C1=O)=C\C(\[O-])=C/C(/O)=2))=O)=C(\C=3)\O))
PWY-5780,QUINONE-SYN,hypericin biosynthesis,CPD-9558,emodin dianthrone,CC1(\C=C(C2(\C(C6(/C(C(C(/C=1)=2)=C3(C5(/C=C(/C=C(C(\C(C4(/C(/O)=C\C(/C)=C/C\3=4))=O)=5)/O)/O)))=CC(/O)=C\C(\O)=6))=O))\O)
PWY-5780,QUINONE-SYN,hypericin biosynthesis,CPD-9561,protohypericin,CC1(\C=C(C2(\C(C5(/C6(C(C(/C=1)=2)=C3(C7(C(\C(C4(/C(/O)=C\C(/C)=C/C\3=4))=O)=C(/C=C(C(C(C(/[O-])=C\C(\O)=5)=6)=7)/[O-])\O)))))=O))\O)
PWY-5780,QUINONE-SYN,hypericin biosynthesis,CPD-9562,hypericin,CC2(\C3(C8(C(/C)=C/C(/O)=C6(C(C4(C7(C(C5(C(/[O-])=C\C(\O)=C1(C(C(C(C(\C1=O)=C(\C=2)\O)=3)=4)=5)))=C(/C=C(C(C6=O)=7)/O)[O-])))=8))))
PWY-6128,SESQUITERPENOID-SYN,cis-calamenene related sesquiterpenoids biosynthesis,FARNESYL-PP,"(2<i>E</i>,6<i>E</i>)-farnesyl diphosphate",CC(C)=CCCC(\C)=C/CCC(\C)=C/COP(OP([O-])(=O)[O-])(=O)[O-]
PWY-6128,SESQUITERPENOID-SYN,cis-calamenene related sesquiterpenoids biosynthesis,CPD-10708,"<i>cis</i>-muurola-4(14),5-diene",CC(C)[C@@H]2(C1(\[C@@H](CCC(\C=1)=C)[C@H](C)CC2))
PWY-6128,SESQUITERPENOID-SYN,cis-calamenene related sesquiterpenoids biosynthesis,CPD-10707,"<i>cis</i>-muurola-3,5-diene",CC(C)[C@@H]2(C1(\[C@@H](C\C=C(C)/C=1)[C@H](C)CC2))
PWY-5439,BETALAIN-ALKALOIDS,betacyanin biosynthesis (via dopamine),CPD-8651,betalamate,C(/C=C1(C[C@H](NC(/C(=O)[O-])=C/1)C([O-])=O))=O
PWY-5439,BETALAIN-ALKALOIDS,betacyanin biosynthesis (via dopamine),CPD-8853,2-descarboxy-cyclo-dopa,C1(CC2(\C(\N1)=C/C(C(\C=2)O)O))
PWY-5439,BETALAIN-ALKALOIDS,betacyanin biosynthesis (via dopamine),CPD-8854,2-descarboxy-betanidin,C(/C=C1(C[C@H](NC(/C(=O)[O-])=C/1)C([O-])=O))=[N+]2(CCC3(/C=C(C(/O)=C\C/2=3)/O))
PWY-5439,BETALAIN-ALKALOIDS,betacyanin biosynthesis (via dopamine),CPD-8851,dopamine quinone,C(CC1(\C=C/C(C(\C=1)=O)=O))[NH3+]
PWY-5439,BETALAIN-ALKALOIDS,betacyanin biosynthesis (via dopamine),DOPAMINE,dopamine,C(CC1(\C=C(C(/O)=C\C=1)\O))[NH3+]
PWY-6451,MONOTERPENOID-SYN,3-carene biosynthesis,GERANYL-PP,geranyl diphosphate,CC(C)=CCCC(\C)=C/COP([O-])(OP(=O)([O-])[O-])=O
PWY-6451,MONOTERPENOID-SYN,3-carene biosynthesis,CPD-8756,(+)-3-carene,CC2(\C[C@@H]1(C(C)(C)[C@@H]1C\C=2))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21576,"&alpha;-3',4'-anhydrovinblastine radical",CCC7(\C[NH+]6(CCC8(\C9(\C(\NC(/[C@@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/C[NH+]1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C[C@H](C6)\C=7)=8)=C/C=C\C=9))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-13001,"&alpha;-3',4'-anhydrovinblastine",CCC7(\C[NH+]6(CCC8(\C9(\C(\NC(/[C@@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/C[NH+]1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C[C@H](C6)\C=7)=8)=C/C=C\C=9))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",STRICTOSIDINE-AGLYCONE,strictosidine aglycone,C=C[C@@H]4([C@H](C[C@H]1(C2(\NC3(/C=C\C=C/C(/C(\CC[NH2+]1)=2)=3))))C(/C(=O)OC)=C\O[C@H]4O)
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21552,cathenamine,C[C@@H]1(O/C=C([C@@H]2(C\1=C\[NH+]3(CCC4(\C5(/C=C\C=C/C(/NC(/[C@H](C2)3)=4)=5)))))/C(OC)=O)
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",GEISSOSCHIZINE,19E-geissoschizine,C/C=C1([C@@H](C(\C(OC)=O)=C\O)C[C@H]2(C3(\NC4(/C=C\C=C/C(/C(\CCN(C1)2)=3)=4))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21559,intermediate I,C/C=C4([C@@H]1(CC=[N+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(C=O)1)=2)=3)))C4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21558,intermediate II,C/C=C4([C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(C=O)1)=2)=3)))C4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21546,stemmadenine,C/C=C4([C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(CO)1)=2)=3)))C4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",421-DEHYDROGEISSOSCHIZINE,"4,21-dehydrogeissoschizine",C/C=C4([C@@H](C(\C(OC)=O)=C\O)C[C@@H]1([N+](/CCC2(\C3(/C=C\C=C/C(/NC\1=2)=3)))=C/4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21550,dihydroprecondylocarpine acetate,CCC1(C=[N+]2(CCC3(\C4(/C=C\C=C/C(/NC(/[C@](C(=O)OC)(COC(C)=O)[C@H]1CC2)=3)=4))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21551,precondylocarpine acetate,C/C=C4([C@@H]1(CC[N+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(=O)OC)(COC(C)=O)1)=2)=3)))=C4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21549,dihydroprecondylocarpine acetate (enamine form),CCC4(\[C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(=O)OC)(COC(C)=O)1)=2)=3)))\C=4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21545,dehydrosecodine,CCC1(\C=C/C[NH+](\C=1)CCC2(\C3(/C=C\C=C/C(/NC(/C(C(=O)OC)=C)=2)=3)))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-7859,catharanthine,CCC1(\C5([NH+]2(CC(\C=1)C[C@](C(OC)=O)(C3(\NC4(/C=C\C=C/C(/C(\CC2)=3)=4)))5)))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",TABERSONINE,tabersonine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/NC\1=C(C2)/C(=O)OC)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-21548,stemmadenine acetate,C/C=C4([C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(=O)OC)(COC(C)=O)1)=2)=3)))C4))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",STRICTOSIDINE,3-&alpha;(<i>S</i>)-strictosidine,C=C[C@@H]4([C@H](C[C@H]1(C2(\NC3(\C(/C(\CC[NH2+]1)=2)=C/C=C\C=3))))C(/C(=O)OC)=C\O[C@H]4O[C@H]5(O[C@H]([C@@H]([C@H]([C@@H]5O)O)O)CO))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-7858,vinblastine,CC[C@]7(O)(C[C@@H]6(C[C@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/C[NH+]1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C8(\NC9(\C(/C(\CC[NH+](C6)C7)=8)=C/C=C\C=9))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19894,vincristine,CC[C@]7(O)(C[C@@H]6(C[C@](C(=O)OC)(C3(\C(\OC)=C/C4(/N(C=O)[C@H]5([C@](C(OC)=O)(O)[C@H](OC(=O)C)[C@]2(CC)(\C=C/CN1(CC[C@]([C@@H]12)(C(/C=3)=4)5))))))C8(\NC9(\C(/C(\CCN(C6)C7)=8)=C/C=C\C=9))))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19899,deacetylvindorosine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/N(C)C1[C@@](O)(C(=O)OC)[C@H](O)2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19895,vindorosine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/N(C)C1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19897,vindolidine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/N(C)C1[C@@](O)(C(=O)OC)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19898,<i>N</i>-demethylvindolidine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/NC1[C@@](O)(C(=O)OC)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19891,"(3<i>R</i>)-3-hydroxy-1,2-didehydro-2,3-dihydrotabersonine",CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C=C/C(/N=C1/[C@@](O)(C(=O)OC)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",16-METHOXY-23-DIHYDRO-3-HYDROXYTABERSON,"(3R)-3-hydroxy-16-methoxy-2,3-dihydrotabersonine",CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/N[C@H]1[C@](C(OC)=O)(O)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-19892,"(3<i>R</i>)-3-hydroxy-16-methoxy-1,2-didehydro-2,3-dihydrotabersonine",CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/N=C1/[C@@](O)(C(=O)OC)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",CPD-7164,16-methoxytabersonine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/NC\1=C(C2)/C(=O)OC)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",VINDOLINE,vindoline,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/N(C)[C@H]1[C@](C(OC)=O)(O)[C@H](OC(=O)C)2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",17-O-DEACETYLVINDOLINE,17-O-deacetylvindoline,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/N(C)[C@H]1[C@](C(OC)=O)(O)[C@H](O)2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",DEACETOXYVINDOLINE,deacetoxyvindoline,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\OC)=C/C(/N(C)[C@H]1[C@](C(OC)=O)(O)C2)=3))[C@@H]45))
PWY-5292,TERPENOID-ALKALOIDS,"vindoline, vindorosine and vinblastine biosynthesis",16-HYDROXYTABERSONINE,16-hydroxytabersonine,CC[C@@]25(\C=C/C[NH+]4(CC[C@@]1(C3(/C=C\C(\O)=C/C(/NC\1=C(C2)/C(=O)OC)=3))[C@@H]45))
PWY-7137,FLAVONOL-SYN,quercetin gentiotetraside biosynthesis,CPD-520,quercetin,C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)C(/[O-])=1)=2)/O)/O)))=3)/O)
PWY-7137,FLAVONOL-SYN,quercetin gentiotetraside biosynthesis,CPD1F-437,quercetin-3-glucoside,C4(/C=C(C(/O)=C\C(\C2(\OC3(/C=C(/C=C(C(\C(=O)C(/O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=2)=3)/O)/[O-])))=4)/O)
PWY-7137,FLAVONOL-SYN,quercetin gentiotetraside biosynthesis,CPD-14821,quercetin-3-gentiotrioside,C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@H](O)1)OC[C@H]6(O[C@@H](OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@H](O)2)OC4(\C(C5(/C(/O)=C\C(\O)=C/C(/OC(\C3(/C=C\C(\O)=C(/C=3)\O))=4)=5))=O)))[C@H](O)[C@@H](O)[C@H](O)6))
PWY-7137,FLAVONOL-SYN,quercetin gentiotetraside biosynthesis,CPD-14822,quercetin-3-gentiotetraside,C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@H](O)2)OC[C@H]3(O[C@H]([C@H](O)[C@@H](O)[C@H](O)3)OC[C@H]4(O[C@H]([C@H](O)[C@@H](O)[C@H](O)4)OC6(\C(C7(/C(/O)=C\C(\O)=C/C(/OC(\C5(/C=C\C(\O)=C(/C=5)\O))=6)=7))=O)))))
PWY-7137,FLAVONOL-SYN,quercetin gentiotetraside biosynthesis,CPD-14820,quercetin-3-gentiobioside,C(O)[C@H]1(O[C@H]([C@H](O)C(O)[C@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@H](O)2)OC4(\C(C5(/C(/O)=C\C(\O)=C/C(/OC(\C3(/C=C\C(\O)=C(/C=3)\O))=4)=5))=O)))
PWY-5745,SESQUITERPENOID-SYN,costunolide biosynthesis I,CPD-9413,"germacra-1(10),4,11(13)-trien-12-oate",CC1(/CC[C@@H](C(C([O-])=O)=C)C/C=C(C)/CC/C=1)
PWY-5745,SESQUITERPENOID-SYN,costunolide biosynthesis I,CPD-9410,"(+)-costunolide (12,6&alpha;)",CC1(/CC[C@H]2(C(C(=O)O[C@H](/C=C(C)/CC/C=1)2)=C))
PWY-5745,SESQUITERPENOID-SYN,costunolide biosynthesis I,CPD-9412,"germacra-1(10),4,11(13)-trien-12-al",CC1(/CC[C@H](C(C=O)=C)C/C=C(C)/CC/C=1)
PWY-5745,SESQUITERPENOID-SYN,costunolide biosynthesis I,CPD-9411,"germacra-1(10),4,11(13)-trien-12-ol",CC1(/CC[C@H](C(CO)=C)C/C=C(C)/CC/C=1)
PWY-5745,SESQUITERPENOID-SYN,costunolide biosynthesis I,CPD-9006,(+)-germacrene A,C=C(C)[C@@H]1(CCC(\C)=C/CCC(\C)=C/C1)
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-14544,N-formyldemecolcine,CN(C=O)[C@H]1(CCC3(\C=C(C(\OC)=C(C(/C2(C\1=C\C(=O)C(/OC)=C\C=2))=3)\OC)\OC))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9787,demecolcine,C[NH2+][C@H]1(CCC3(\C=C(C(\OC)=C(C(/C2(C\1=C\C(=O)C(/OC)=C\C=2))=3)\OC)\OC))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9788,O-methylandrocymbine,CN2(CC[C@]13(/C=C(C(=O)/C=C1/[C@@H]2CCC4(\C=C(C(\OC)=C(C\3=4)\OC)\OC))/OC))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9786,deacetylcolchicine,COC3(\C(=O)/C=C1(C(C2(\C(\OC)=C(C(/OC)=C\C(/CC[C@@H]1[NH3+])=2)\OC))=C/C=3))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9785,(S)-colchicine,CC(=O)N[C@H]1(CCC3(\C=C(C(\OC)=C(C(/C2(C\1=C\C(=O)C(/OC)=C\C=2))=3)\OC)\OC))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9789,(S)-isoandrocymbine,CN2(CC[C@]13(/C=C(C(=O)/C=C1/[C@@H]2CCC4(\C=C(C(\OC)=C(C\3=4)\OC)\O))/OC))
PWY-5846,TROPANE-ALKALOIDS,colchicine biosynthesis,CPD-9790,(S)-autumnaline,CN2(CCC3(\C(\[C@H](CCC1(\C=C(C(\OC)=C(\C=1)\OC)\O))2)=C/C(/O)=C(\C=3)/OC))
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-16535,cyanidin 3-<i>O</i>-&beta;-<i>D</i>-sambubioside,C5(\C(\C4(\[O+]=C1(C(/C(/[O-])=C\C(\[O-])=C/1)=C/C(/O[C@@H]3(O[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@@H]2(OC[C@@H](O)[C@H](O)[C@@H](O)2))3)CO))=4)))=C/C(/O)=C(\C=5)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-18097,cyanidin 3-<i>O</i>-&beta;-<i>D</i>-(caffeoyl)-sambubioside,C6(/C=C(C(/O)=C\C(/C=C/C(=O)OC[C@H]5(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/O)\[O-]))C3(\C=C/C(/O)=C(/C=3)/O)))[C@H](O[C@@H]4(OC[C@@H](O)[C@H](O)[C@@H](O)4))[C@@H](O)[C@H](O)5))=6)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-16536,cyanidin 3-<i>O</i>-&beta;-<i>D</i>-(p-coumaroyl)-sambubioside,C6(/C=C(\C=C/C(/C=C/C(=O)OC[C@H]5(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/O)\[O-]))C3(\C=C/C(/O)=C(/C=3)/O)))[C@H](O[C@@H]4(OC[C@@H](O)[C@H](O)[C@@H](O)4))[C@@H](O)[C@H](O)5))=6)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD1F-766,cyanidin-3-<i>O</i>-&beta;-D-glucoside,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C(C2(\C=C(C(/O)=C\C=2)\O))=[O+]C4(\C(/C=3)=C(/C=C(/C=4)/[O-])\[O-])))
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-18098,cyanidin 3-<i>O</i>-&beta;-<i>D</i>-caffeoylglucoside,C5(/C=C(C(/O)=C\C(/C=C/C(=O)OC[C@H]4(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/[O-])\[O-]))C3(\C=C/C(/O)=C(/C=3)/O)))[C@H](O)[C@@H](O)[C@H](O)4))=5)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-16541,cyanidin 3-<i>O</i>-&beta;-<i>D</i>-p-coumaroylglucoside,C5(/C=C(\C=C/C(/C=C/C(=O)OC[C@H]4(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/[O-])\[O-]))C3(\C=C/C(/O)=C(/C=3)/O)))[C@H](O)[C@@H](O)[C@H](O)4))=5)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-18091,pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-sambubioside,C5(\C(\C4(\[O+]=C1(C(/C(/[O-])=C\C(\[O-])=C/1)=C/C(/O[C@@H]3(O[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@@H]2(OC[C@@H](O)[C@H](O)[C@@H](O)2))3)CO))=4)))=C/C=C(\C=5)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-18100,pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-(caffeoyl)-sambubioside,C6(/C=C(C(/O)=C\C(/C=C/C(=O)OC[C@H]5(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/O)\[O-]))C3(\C=C/C(/O)=C\C=3)))[C@H](O[C@@H]4(OC[C@@H](O)[C@H](O)[C@@H](O)4))[C@@H](O)[C@H](O)5))=6)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,CPD-18099,pelargonidin 3-<i>O</i>-&beta;-<i>D</i>-(p-coumaroyl)-sambubioside,C6(/C=C(\C=C/C(/C=C/C(=O)OC[C@H]5(O[C@@H](OC1(\C(=[O+]C2(\C(/C=1)=C(/C=C(/C=2)/[O-])\[O-]))C3(\C=C/C(/O)=C\C=3)))[C@H](O[C@@H]4(OC[C@@H](O)[C@H](O)[C@@H](O)4))[C@@H](O)[C@H](O)5))=6)/O)
PWY-7679,ANTHOCYANIN-SYN,anthocyanidin acylglucoside and acylsambubioside biosynthesis,PELARGONIDIN-3-GLUCOSIDE-CMPD,pelargonidin-3-<i>O</i>-&beta;-D-glucoside,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC2(\C(=[O+]C3(\C=C(/C=C(C(\C=2)=3)/[O-])\[O-]))C4(\C=C/C(/O)=C\C=4)))
