Name,SMILES,Metabolite,Type,ACYLSUGAR-BIOSYNTHESIS,ALKALOIDS-SYN,ANTHOCYANIN-SYN,APOCAROTENOID-SYN,AURONE-SYN,Abscisic-Acid-Biosynthesis,Aroma-Compound-Biosynthesis,Auxin-Biosynthesis,BETALAIN-ALKALOIDS,C40-Carotenoids-Biosynthesis,CINNAMATE-SYN,COUMARIN-SYN,CYANOGENIC-GLUCOSIDE-SYN,CYCLITOLS,CYTOKININ-BIOSYNTHESIS,Caffeine-Biosynthesis,Cyclitols-Biosynthesis,DITERPENOID-SYN,FATTY-ACID-DERIVATIVE-SYN,FLAVANONES-SYN,FLAVONE-SYN,FLAVONOID-SYN,FLAVONOL-SYN,GIBBERELLIN-SYN,GIBBERELLINS-BIOSYNTHESIS,GLUCOSINOLATE-SYN,INDOLE-PHYTOALEXIN-SYN,ISOFLAVONOID-PHYTOALEXINS,ISOFLAVONOID-SYN,ISOPRENOIDS,ISOQUINOLINE-ALKALOIDS,Jasmonates-Biosynthesis,LEUCOANTHOCYANIDIN-SYN,LIGNAN-SYN,LIGNIN-SYN,Lycopene-Biosynthesis,MEP-Pathways,MONOTERPENOID-SYN,N-CONTAINING-SECONDARY-CMPD-SYN,NON-PROTEIN-AMINO-ACID-SYN,PHENYLPROPANOID-SYN,PHYTOALEXIN-SYN,POLYKETIDE-SYN,PYRROLIDINE-ALKALOIDS,Phytate-Biosynthesis,Plant-Hormone-Biosynthesis,QUINOLINE-ALKALOIDS,QUINONE-SYN,Resin-Acids-Biosynthesis,Rosmarinate-Biosynthesis,Rotenoids-Biosynthesis,S-CONTAINING-SECONDARY-CMPD-SYN,SESQUITERPENE-LACTONE,SESQUITERPENOID-SYN,SUGAR-DERIVS,TERPENOID-ALKALOIDS,TERPENOID-PHYTOALEXINS,TERPENOPHENOLICS-SYN,TRITERPENOID-SYN,TROPANE-ALKALOIDS,Terpenoid-Biosynthesis,Toxin-Biosynthesis,XANTHONE-SYN,Yatein-Biosynthesis
herniarin,C1(\C=C/C2(/C(/O1)=C\C(\OC)=C/C=2))(=O),CPD-9828,['COUMARIN-SYN'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hesperidin,C[C@@H]1(O[C@H]([C@H](O)[C@H](O)[C@@H](O)1)OC[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O2)OC3(\C=C(C4(\C(=O)C[C@H](OC(/C=3)=4)C5(\C=C/C(/OC)=C(/C=5)/O)))\O))),CPD-7075,['FLAVANONES-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hesperitin-7-O-&beta;-D-glucoside,COC4(/C=C\C(\C1(OC2(/C=C(/C=C(C(\C(C1)=O)=2)/O)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO))))=C/C(/O)=4),CPD-7073,['FLAVANONES-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hexaketide pyrone,CC2(\C(\C1(\OC(=O)/C=C(\C=1)/[O-]))=C(/C=C(\C=2)/O)\O),CPD-11553,['POLYKETIDE-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hexanoate,CCCCCC([O-])=O,HEXANOATE,['TERPENOPHENOLICS-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hexanoyl-CoA,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-],HEXANOYL-COA,"['TERPENOPHENOLICS-SYN', 'TERPENOPHENOLICS-SYN', 'TERPENOPHENOLICS-SYN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hinokinin,C5([C@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))[C@@H](CC4(\C=C3(C(/OCO3)=C\C=4)))C(O5)=O),CPD-17598,['LIGNAN-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hispidol,C3(/C=C(\C=C/C(/C=C1(C(=O)C2(\C(\O1)=C/C(/O)=C\C=2)))=3)/O),CPD-12037,['AURONE-SYN'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hispidol-4'-<i>O</i>-&beta;-<i>D</i>-glucoside,C3(/C=C(\C=C/C(/C=C1(C(=O)C2(\C(\O1)=C/C(/O)=C\C=2)))=3)/O[C@H]4([C@@H]([C@H]([C@H](O)[C@H](O4)CO)O)O)),CPD-17481,['AURONE-SYN'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homoisoalliin,CC/C=C/S(=O)C[C@H]([NH3+])C(=O)[O-],CPD-13604,['S-CONTAINING-SECONDARY-CMPD-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hop-22(29)-ene,C=C(C)[C@H]5(CC[C@@]4(C)([C@@H](CC[C@]2(C)([C@H](CC[C@@H]1([C@@]3(C)(CCCC(C)(C)[C@H](CC[C@](C)12)3)))4))5)),HOP-2229-ENE,['TRITERPENOID-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hopan-22-ol,CC5(C)(CCC[C@@]4(C)([C@@H](CC[C@]2(C)([C@H](CC[C@@H]1([C@@]3(C)(CC[C@H](C(C)(C)O)[C@H](CC[C@](C)12)3)))4))5)),HOPAN-22-OL,['TRITERPENOID-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hordatine A,C(CNC(/C=C/C2(\C=C1(C(C(OC/1=C/C=2)C3(\C=C/C(/O)=C\C=3))C(NCCCC[NH+]=C(N)N)=O)))=O)CC[NH+]=C(N)N,CPD-12232,['N-CONTAINING-SECONDARY-CMPD-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humulone,CC(C)=CCC1(/C(O)=C(C([C@@](C(/[O-])=1)(O)CC=C(C)C)=O)C(CC(C)C)=O),CPD-7106,['TERPENOPHENOLICS-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hydratedusnate,CC2(/C(/O)=C(C1(C([O-])=C(C(C)=O)C(/C=C1/[O-])=O)(C))\C(\O)=C(C(/O)=2)\C(C)=O),CPD-9639,['POLYKETIDE-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hygrine,CC(CC1([NH+](CCC1)C))=O,CPD-7995,"['TROPANE-ALKALOIDS', 'TROPANE-ALKALOIDS', 'TROPANE-ALKALOIDS']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hyperforin,CC(C)=CCC[C@@]1([C@H](C[C@@]2(C(C(\CC=C(C)C)=C([C@]1(C(=O)2)C(C(C)C)=O)/O)=O)CC=C(C)C)CC=C(C)C)C,CPD-9635,['TERPENOPHENOLICS-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hypericin,CC2(\C3(C8(C(/C)=C/C(/O)=C6(C(C4(C7(C(C5(C(/[O-])=C\C(\O)=C1(C(C(C(C(\C1=O)=C(\C=2)\O)=3)=4)=5)))=C(/C=C(C(C6=O)=7)/O)[O-])))=8)))),CPD-9562,['QUINONE-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyperxanthone E,CC1(OC4(/C(\CC1)=C2(C(/OC3(\C(\C2=O)=C(/C=C(/C=3)/[O-])\O))=C\C(\O)=4)))C,CPD-14997,['XANTHONE-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hypoglycin A,C=C1(C(CC([NH3+])C([O-])=O)C1),CPD-9699,['Toxin-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hypoglycin B,C=C1(C(C[C@@H](C(=O)[O-])NC(CC[C@H]([NH3+])C([O-])=O)=O)C1),CPD-9700,['Toxin-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
indole,C1(\C=C/C2(N\C=C/C(\C=1)=2)),INDOLE,['PHYTOALEXIN-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indole-3-acetyl-CoA,C1(\N=C(C2(\N=C/N(C(\N=1)=2)[C@@H]3(O[C@@H]([C@@H](OP(O)(=O)O)[C@@H](O)3)COP(=O)(OP(=O)(OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC4(C5(C(NC4)CCCC5)))O)O)))\N),CPD-10519,['Auxin-Biosynthesis'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indole-3-butyryl-CoA,C1(\N=C(C2(\N=C/N(C(\N=1)=2)[C@@H]3(O[C@@H]([C@@H](OP(O)(=O)O)[C@@H](O)3)COP(=O)(OP(=O)(OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC4(\C5(\C(\N\C=4)=C/C=C\C=5)))O)O)))\N),CPD-10508,['Auxin-Biosynthesis'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indole-3-carbonyl nitrile,C(#N)C(=O)C1(\C2(\C(\N/C=1)=C/C=C\C=2)),CPD-21650,['N-CONTAINING-SECONDARY-CMPD-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indolin-2-one,C1(CC2(\C(\N1)=C/C=C\C=2))(=O),CPD-6361,['PHYTOALEXIN-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intermediate I,C/C=C4([C@@H]1(CC=[N+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(C=O)1)=2)=3)))C4)),CPD-21559,['TERPENOID-ALKALOIDS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
intermediate II,C/C=C4([C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(C=O)1)=2)=3)))C4)),CPD-21558,['TERPENOID-ALKALOIDS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inunolide,CC1(/CC/C=C(C)/C[C@H]2(OC(=O)C([C@H](C/C=1)2)=C)),CPD-21662,['SESQUITERPENE-LACTONE'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
iridotrial,C[C@H]1(CC[C@@H]2(C(/C=O)=C\O[C@@H](O)[C@H]12)),CPD-16440,['TERPENOID-ALKALOIDS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
isoarctigenin,COC3(\C(\OC)=C/C(\C[C@@H]2([C@@H](CC1(\C=C/C(/O)=C(\C=1)/OC))COC2=O))=C\C=3),CPD-17601,['LIGNAN-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isobutanoate,CC(C)C([O-])=O,ISOBUTYRATE,['TERPENOPHENOLICS-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
isobutanoyl-CoA,CC(C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)C,ISOBUTYRYL-COA,"['TERPENOPHENOLICS-SYN', 'ALKALOIDS-SYN', 'ALKALOIDS-SYN', 'TERPENOPHENOLICS-SYN']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
isocryptoxanthin,CC(/C=C/C=C(C)/C=C/C1(/C(CCCC(/C)=1)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(C(/C)=2)O)(C)C),CPD-17650,['C40-Carotenoids-Biosynthesis'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoeugenol,C/C=C/C1(\C=C/C(/O)=C(C=1)/OC),ISOEUGENOL,"['CINNAMATE-SYN', 'CINNAMATE-SYN']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoformononetin,COC2(\C=C/C3(/C(=O)C(/C1(\C=C/C(/O)=C\C=1))=C/OC(/C=2)=3)),CPD-3343,['ISOFLAVONOID-PHYTOALEXINS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isofucosterol,C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))/C(C)C,CPD-4127,['TRITERPENOID-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
isoliquiritigenin,C2(/C=C(\C=C/C(/C=C/C(C1(\C(\O)=C/C(/O)=C\C=1))=O)=2)/O),CPD-3041,"['ISOFLAVONOID-PHYTOALEXINS', 'FLAVONOID-SYN', 'AURONE-SYN', 'FLAVONOID-SYN']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoliquiritigenin 4'-glucoside,C([C@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OC3(\C=C(C(/C(/C=C/C2(\C=C/C(/O)=C\C=2))=O)=C\C=3)\O)))O,CPD-7391,['AURONE-SYN'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isomethyleugenol,C/C=C/C1(\C=C/C(/OC)=C(C=1)/OC),ISOMETHYLEUGENOL,['CINNAMATE-SYN'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoorientin,C4(/C=C(C(/O)=C\C(\C2(\OC3(/C=C(C(\[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O))=C(C(\C(\C=2)=O)=3)/O)/[O-])))=4)/O),ISOORIENTIN,"['FLAVONE-SYN', 'FLAVONE-SYN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isopentenyl diphosphate,C=C(C)CCOP([O-])(=O)OP([O-])(=O)[O-],DELTA3-ISOPENTENYL-PP,"['ISOPRENOIDS', 'MEP-Pathways', 'MEP-Pathways', 'SESQUITERPENOID-SYN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
isopentenyladenine-7-<i>N</i>-glucoside,CC(C)=CCNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))),CPD-4602,['CYTOKININ-BIOSYNTHESIS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isopentenyladenine-9-<i>N</i>-glucoside,CC(C)=CCNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))),CPD-4603,['CYTOKININ-BIOSYNTHESIS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"isopimara-7,15-dienal",C=C[C@]1(C)(CC2(\[C@H](CC1)[C@@]3(C)(CCC[C@](C=O)(C)C(C\C=2)3))),CPD-8728,['Resin-Acids-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"isopimara-7,15-dienol",C=C[C@]1(C)(CC2(\[C@H](CC1)[C@@]3(C)(CCC[C@](CO)(C)C(C\C=2)3))),CPD-8726,['Resin-Acids-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isopimaradiene-diol,C=C[C@]1(C)(CC2(\[C@H](CC1)[C@@]3(C)(CCC[C@@](C)(C(O)O)C(C\C=2)3))),CPD-8727,['Resin-Acids-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isopimarate,C=C[C@]1(C)(CC2(\[C@H](CC1)[C@@]3(C)(CCC[C@](C([O-])=O)(C)C(C\C=2)3))),CPD-8729,['Resin-Acids-Biosynthesis'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoprene,C=CC(C)=C,CPD-9436,"['ISOPRENOIDS', 'ISOPRENOIDS']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isoprenyl alcohol,C=CC(C)(C)O,CPD-13614,['ISOPRENOIDS'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isorhamnetin,COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/[O-])=2)=C(/C=C(/C=3)/O)\O))),CPD-8004,"['FLAVONOL-SYN', 'PHENYLPROPANOID-SYN', 'FLAVONOL-SYN', 'FLAVONOL-SYN', 'FLAVONE-SYN']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"isorhamnetin 3, 4'-bisulfate",COC1(\C(\OS(=O)(=O)[O-])=C/C=C(/C=1)/C2(/OC3(/C=C(/C=C(C(\C(=O)C(/OS(=O)(=O)[O-])=2)=3)/O)/[O-]))),CPD-11018,['FLAVONOL-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"isorhamnetin 3-<i>O</i>-(3"",6""-<i>O</i>-di-<i>p</i>-coumaroyl)-glucoside",COC1(\C(\O)=C/C=C(/C=1)/C5(/OC6(\C(\C(=O)C(/O[C@@H]3(O[C@@H]([C@@H](O)[C@H](OC(=O)/C=C/C2(\C=C/C(/O)=C\C=2))[C@@H](O)3)COC(=O)/C=C/C4(\C=C/C(/O)=C\C=4)))=5)=C(/C=C(/C=6)/O)\O))),CPD-14987,['FLAVONOL-SYN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
